Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Estonia,1326539,"2021-03-31 00:00:00",106424,8.0200
"United States",331002647,"2021-02-02 00:00:00",26497588,8.0100
Panama,4314768,"2021-03-09 00:00:00",345759,8.0100
Portugal,10196707,"2021-03-19 00:00:00",816623,8.0100
Portugal,10196707,"2021-03-20 00:00:00",817080,8.0100
Slovenia,2078932,"2021-01-31 00:00:00",166473,8.0100
Panama,4314768,"2021-03-08 00:00:00",345236,8.0000
Portugal,10196707,"2021-03-17 00:00:00",815570,8.0000
Portugal,10196707,"2021-03-18 00:00:00",816055,8.0000
Belgium,11589616,"2021-04-12 00:00:00",927229,8.0000
Hungary,9660350,"2021-04-27 00:00:00",772707,8.0000
Israel,8655541,"2021-02-07 00:00:00",692101,8.0000
Lithuania,2722291,"2021-04-02 00:00:00",217865,8.0000
Luxembourg,625976,"2021-01-27 00:00:00",50089,8.0000
Hungary,9660350,"2021-04-26 00:00:00",771454,7.9900
Panama,4314768,"2021-03-07 00:00:00",344834,7.9900
Portugal,10196707,"2021-03-14 00:00:00",814257,7.9900
Portugal,10196707,"2021-03-15 00:00:00",814513,7.9900
Portugal,10196707,"2021-03-16 00:00:00",814897,7.9900
Bahrain,1701583,"2021-03-21 00:00:00",135982,7.9900
Belgium,11589616,"2021-04-11 00:00:00",925476,7.9900
Czechia,10708982,"2021-01-13 00:00:00",855600,7.9900
Croatia,4105268,"2021-04-28 00:00:00",327737,7.9800
France,68147687,"2021-04-21 00:00:00",5436229,7.9800
Panama,4314768,"2021-03-06 00:00:00",344477,7.9800
Portugal,10196707,"2021-03-13 00:00:00",813716,7.9800
Slovenia,2078932,"2021-01-30 00:00:00",165887,7.9800
"San Marino",33938,"2021-01-12 00:00:00",2706,7.9700
Serbia,6804596,"2021-03-19 00:00:00",542209,7.9700
Sweden,10099270,"2021-03-31 00:00:00",804886,7.9700
Panama,4314768,"2021-03-05 00:00:00",343743,7.9700
Portugal,10196707,"2021-03-11 00:00:00",812575,7.9700
Portugal,10196707,"2021-03-12 00:00:00",813152,7.9700
"United States",331002647,"2021-02-01 00:00:00",26382255,7.9700
Hungary,9660350,"2021-04-25 00:00:00",769518,7.9700
Lithuania,2722291,"2021-04-01 00:00:00",217005,7.9700
Montenegro,628062,"2021-01-05 00:00:00",50054,7.9700
Netherlands,17134873,"2021-04-10 00:00:00",1366024,7.9700
Luxembourg,625976,"2021-01-26 00:00:00",49852,7.9600
Panama,4314768,"2021-03-04 00:00:00",343281,7.9600
Portugal,10196707,"2021-03-09 00:00:00",811306,7.9600
Portugal,10196707,"2021-03-10 00:00:00",811948,7.9600
Belgium,11589616,"2021-04-10 00:00:00",922487,7.9600
Bahrain,1701583,"2021-03-20 00:00:00",135326,7.9500
Estonia,1326539,"2021-03-30 00:00:00",105416,7.9500
Andorra,77265,"2020-11-20 00:00:00",6142,7.9500
Portugal,10196707,"2021-03-08 00:00:00",810459,7.9500
Panama,4314768,"2021-03-03 00:00:00",342741,7.9400
Portugal,10196707,"2021-03-06 00:00:00",809412,7.9400
Portugal,10196707,"2021-03-07 00:00:00",810094,7.9400
Lithuania,2722291,"2021-03-31 00:00:00",216119,7.9400
Luxembourg,625976,"2021-01-25 00:00:00",49733,7.9400
Hungary,9660350,"2021-04-24 00:00:00",767190,7.9400
Netherlands,17134873,"2021-04-09 00:00:00",1358016,7.9300
Panama,4314768,"2021-03-02 00:00:00",342019,7.9300
Portugal,10196707,"2021-03-05 00:00:00",808405,7.9300
"United States",331002647,"2021-01-31 00:00:00",26247053,7.9300
France,68147687,"2021-04-20 00:00:00",5401305,7.9300
Belgium,11589616,"2021-04-09 00:00:00",917917,7.9200
Israel,8655541,"2021-02-06 00:00:00",685583,7.9200
Portugal,10196707,"2021-03-04 00:00:00",807456,7.9200
Panama,4314768,"2021-03-01 00:00:00",341420,7.9100
Portugal,10196707,"2021-03-03 00:00:00",806626,7.9100
Slovenia,2078932,"2021-01-29 00:00:00",164529,7.9100
Croatia,4105268,"2021-04-27 00:00:00",324833,7.9100
Hungary,9660350,"2021-04-23 00:00:00",764394,7.9100
Lithuania,2722291,"2021-03-30 00:00:00",215216,7.9100
Luxembourg,625976,"2021-01-22 00:00:00",49438,7.9000
Luxembourg,625976,"2021-01-23 00:00:00",49438,7.9000
Luxembourg,625976,"2021-01-24 00:00:00",49438,7.9000
Montenegro,628062,"2021-01-04 00:00:00",49630,7.9000
Panama,4314768,"2021-02-28 00:00:00",340915,7.9000
Portugal,10196707,"2021-03-02 00:00:00",805647,7.9000
"United States",331002647,"2021-01-30 00:00:00",26135056,7.9000
Bahrain,1701583,"2021-03-19 00:00:00",134510,7.9000
Czechia,10708982,"2021-01-12 00:00:00",844799,7.8900
Serbia,6804596,"2021-03-18 00:00:00",536904,7.8900
Panama,4314768,"2021-02-27 00:00:00",340445,7.8900
Portugal,10196707,"2021-02-28 00:00:00",804562,7.8900
Portugal,10196707,"2021-03-01 00:00:00",804956,7.8900
Sweden,10099270,"2021-03-30 00:00:00",796445,7.8900
Portugal,10196707,"2021-02-27 00:00:00",803844,7.8800
Netherlands,17134873,"2021-04-08 00:00:00",1350034,7.8800
Hungary,9660350,"2021-04-22 00:00:00",760967,7.8800
Luxembourg,625976,"2021-01-21 00:00:00",49319,7.8800
Belgium,11589616,"2021-04-08 00:00:00",913057,7.8800
Croatia,4105268,"2021-04-26 00:00:00",323036,7.8700
Panama,4314768,"2021-02-25 00:00:00",339383,7.8700
Panama,4314768,"2021-02-26 00:00:00",339781,7.8700
Portugal,10196707,"2021-02-26 00:00:00",802773,7.8700
Lithuania,2722291,"2021-03-29 00:00:00",214365,7.8700
Israel,8655541,"2021-02-05 00:00:00",680856,7.8700
Lithuania,2722291,"2021-03-28 00:00:00",213941,7.8600
Luxembourg,625976,"2021-01-20 00:00:00",49204,7.8600
Croatia,4105268,"2021-04-25 00:00:00",322626,7.8600
Bahrain,1701583,"2021-03-18 00:00:00",133779,7.8600
France,68147687,"2021-04-19 00:00:00",5357229,7.8600
Estonia,1326539,"2021-03-29 00:00:00",104214,7.8600
Portugal,10196707,"2021-02-25 00:00:00",801746,7.8600
"San Marino",33938,"2021-01-11 00:00:00",2667,7.8600
"United States",331002647,"2021-01-29 00:00:00",25992744,7.8500
Slovenia,2078932,"2021-01-28 00:00:00",163235,7.8500
Panama,4314768,"2021-02-24 00:00:00",338701,7.8500
Portugal,10196707,"2021-02-24 00:00:00",800586,7.8500
Andorra,77265,"2020-11-19 00:00:00",6066,7.8500
France,68147687,"2021-04-18 00:00:00",5350521,7.8500
Belgium,11589616,"2021-04-07 00:00:00",908212,7.8400
Lithuania,2722291,"2021-03-27 00:00:00",213447,7.8400
Hungary,9660350,"2021-04-21 00:00:00",757360,7.8400
Portugal,10196707,"2021-02-23 00:00:00",799106,7.8400
Panama,4314768,"2021-02-23 00:00:00",337805,7.8300
Portugal,10196707,"2021-02-22 00:00:00",798074,7.8300
Croatia,4105268,"2021-04-24 00:00:00",321372,7.8300
Montenegro,628062,"2021-01-03 00:00:00",49195,7.8300
Netherlands,17134873,"2021-04-07 00:00:00",1341742,7.8300
Luxembourg,625976,"2021-01-19 00:00:00",48975,7.8200
Portugal,10196707,"2021-02-21 00:00:00",797525,7.8200
Bahrain,1701583,"2021-03-17 00:00:00",133137,7.8200
Belgium,11589616,"2021-04-06 00:00:00",904673,7.8100
Estonia,1326539,"2021-03-28 00:00:00",103630,7.8100
France,68147687,"2021-04-17 00:00:00",5321176,7.8100
Lithuania,2722291,"2021-03-26 00:00:00",212676,7.8100
Luxembourg,625976,"2021-01-18 00:00:00",48890,7.8100
Hungary,9660350,"2021-04-20 00:00:00",754833,7.8100
Israel,8655541,"2021-02-04 00:00:00",675618,7.8100
Panama,4314768,"2021-02-22 00:00:00",337087,7.8100
Portugal,10196707,"2021-02-20 00:00:00",796339,7.8100
Serbia,6804596,"2021-03-17 00:00:00",531558,7.8100
Panama,4314768,"2021-02-21 00:00:00",336521,7.8000
"United States",331002647,"2021-01-28 00:00:00",25826176,7.8000
Czechia,10708982,"2021-01-11 00:00:00",835454,7.8000
Hungary,9660350,"2021-04-19 00:00:00",753188,7.8000
Netherlands,17134873,"2021-04-06 00:00:00",1335312,7.7900
Panama,4314768,"2021-02-20 00:00:00",336037,7.7900
Portugal,10196707,"2021-02-19 00:00:00",794769,7.7900
Belgium,11589616,"2021-04-05 00:00:00",902964,7.7900
Andorra,77265,"2020-11-18 00:00:00",6018,7.7900
Georgia,3989175,"2021-04-30 00:00:00",310310,7.7800
Bahrain,1701583,"2021-03-16 00:00:00",132369,7.7800
Montenegro,628062,"2021-01-02 00:00:00",48856,7.7800
Lithuania,2722291,"2021-03-25 00:00:00",211804,7.7800
Portugal,10196707,"2021-02-18 00:00:00",792829,7.7800
Slovenia,2078932,"2021-01-27 00:00:00",161662,7.7800
Panama,4314768,"2021-02-19 00:00:00",335339,7.7700
Belgium,11589616,"2021-04-04 00:00:00",900996,7.7700
Croatia,4105268,"2021-04-23 00:00:00",318837,7.7700
Luxembourg,625976,"2021-01-15 00:00:00",48630,7.7700
Luxembourg,625976,"2021-01-16 00:00:00",48630,7.7700
Luxembourg,625976,"2021-01-17 00:00:00",48630,7.7700
Hungary,9660350,"2021-04-18 00:00:00",750508,7.7700
Netherlands,17134873,"2021-04-05 00:00:00",1329560,7.7600
Portugal,10196707,"2021-02-17 00:00:00",790885,7.7600
Czechia,10708982,"2021-01-10 00:00:00",831165,7.7600
France,68147687,"2021-04-16 00:00:00",5285304,7.7600
Lithuania,2722291,"2021-03-24 00:00:00",211011,7.7500
Luxembourg,625976,"2021-01-14 00:00:00",48486,7.7500
Panama,4314768,"2021-02-18 00:00:00",334463,7.7500
"United States",331002647,"2021-01-27 00:00:00",25657566,7.7500
Panama,4314768,"2021-02-17 00:00:00",333755,7.7400
"San Marino",33938,"2021-01-08 00:00:00",2628,7.7400
"San Marino",33938,"2021-01-09 00:00:00",2628,7.7400
"San Marino",33938,"2021-01-10 00:00:00",2628,7.7400
Georgia,3989175,"2021-04-29 00:00:00",308834,7.7400
Bahrain,1701583,"2021-03-15 00:00:00",131683,7.7400
Belgium,11589616,"2021-04-03 00:00:00",897474,7.7400
Estonia,1326539,"2021-03-27 00:00:00",102738,7.7400
Montenegro,628062,"2021-01-01 00:00:00",48589,7.7400
Netherlands,17134873,"2021-04-04 00:00:00",1324021,7.7300
Hungary,9660350,"2021-04-17 00:00:00",746802,7.7300
Israel,8655541,"2021-02-03 00:00:00",668874,7.7300
Luxembourg,625976,"2021-01-13 00:00:00",48372,7.7300
Serbia,6804596,"2021-03-16 00:00:00",526112,7.7300
Portugal,10196707,"2021-02-16 00:00:00",788561,7.7300
Panama,4314768,"2021-02-16 00:00:00",333251,7.7200
Portugal,10196707,"2021-02-15 00:00:00",787059,7.7200
Sweden,10099270,"2021-03-26 00:00:00",780018,7.7200
Sweden,10099270,"2021-03-27 00:00:00",780018,7.7200
Sweden,10099270,"2021-03-28 00:00:00",780018,7.7200
Sweden,10099270,"2021-03-29 00:00:00",780018,7.7200
Lithuania,2722291,"2021-03-23 00:00:00",210202,7.7200
Lebanon,6825442,"2021-04-30 00:00:00",526578,7.7100
Panama,4314768,"2021-02-15 00:00:00",332679,7.7100
Portugal,10196707,"2021-02-14 00:00:00",785756,7.7100
Georgia,3989175,"2021-04-28 00:00:00",307401,7.7100
France,68147687,"2021-04-15 00:00:00",5248853,7.7000
Andorra,77265,"2020-11-17 00:00:00",5951,7.7000
Bahrain,1701583,"2021-03-14 00:00:00",131001,7.7000
Belgium,11589616,"2021-04-02 00:00:00",892585,7.7000
Croatia,4105268,"2021-04-22 00:00:00",316308,7.7000
Lebanon,6825442,"2021-04-29 00:00:00",525577,7.7000
Luxembourg,625976,"2021-01-12 00:00:00",48181,7.7000
Panama,4314768,"2021-02-14 00:00:00",332179,7.7000
"United States",331002647,"2021-01-26 00:00:00",25503621,7.7000
Panama,4314768,"2021-02-13 00:00:00",331692,7.6900
Portugal,10196707,"2021-02-13 00:00:00",784079,7.6900
Slovenia,2078932,"2021-01-26 00:00:00",159812,7.6900
Lithuania,2722291,"2021-03-22 00:00:00",209340,7.6900
Netherlands,17134873,"2021-04-03 00:00:00",1316913,7.6900
Montenegro,628062,"2020-12-31 00:00:00",48247,7.6800
Lebanon,6825442,"2021-04-28 00:00:00",524241,7.6800
Lithuania,2722291,"2021-03-21 00:00:00",209011,7.6800
Hungary,9660350,"2021-04-16 00:00:00",742198,7.6800
Czechia,10708982,"2021-01-09 00:00:00",822716,7.6800
Georgia,3989175,"2021-04-27 00:00:00",305850,7.6700
Liechtenstein,38137,"2021-04-30 00:00:00",2926,7.6700
Luxembourg,625976,"2021-01-11 00:00:00",48027,7.6700
Panama,4314768,"2021-02-12 00:00:00",330985,7.6700
Portugal,10196707,"2021-02-12 00:00:00",781223,7.6600
"United States",331002647,"2021-01-25 00:00:00",25356081,7.6600
Serbia,6804596,"2021-03-15 00:00:00",520911,7.6600
Sweden,10099270,"2021-03-25 00:00:00",773690,7.6600
Estonia,1326539,"2021-03-26 00:00:00",101587,7.6600
Bahrain,1701583,"2021-03-13 00:00:00",130404,7.6600
Belgium,11589616,"2021-04-01 00:00:00",887920,7.6600
Lebanon,6825442,"2021-04-27 00:00:00",522763,7.6600
Liechtenstein,38137,"2021-04-29 00:00:00",2921,7.6600
Lithuania,2722291,"2021-03-20 00:00:00",208650,7.6600
Panama,4314768,"2021-02-11 00:00:00",330075,7.6500
France,68147687,"2021-04-14 00:00:00",5210772,7.6500
Andorra,77265,"2020-11-16 00:00:00",5914,7.6500
Lebanon,6825442,"2021-04-26 00:00:00",521581,7.6400
Lithuania,2722291,"2021-03-19 00:00:00",208048,7.6400
Netherlands,17134873,"2021-04-02 00:00:00",1308774,7.6400
Lebanon,6825442,"2021-04-25 00:00:00",520939,7.6300
Liechtenstein,38137,"2021-04-28 00:00:00",2908,7.6300
Luxembourg,625976,"2021-01-08 00:00:00",47744,7.6300
Luxembourg,625976,"2021-01-09 00:00:00",47744,7.6300
Luxembourg,625976,"2021-01-10 00:00:00",47744,7.6300
Hungary,9660350,"2021-04-15 00:00:00",736982,7.6300
Bahrain,1701583,"2021-03-12 00:00:00",129825,7.6300
Croatia,4105268,"2021-04-21 00:00:00",313423,7.6300
Georgia,3989175,"2021-04-26 00:00:00",304272,7.6300
Panama,4314768,"2021-02-10 00:00:00",329367,7.6300
Portugal,10196707,"2021-02-11 00:00:00",778369,7.6300
Switzerland,8654618,"2021-04-30 00:00:00",659974,7.6300
Israel,8655541,"2021-02-02 00:00:00",659978,7.6200
Lithuania,2722291,"2021-03-18 00:00:00",207469,7.6200
Lebanon,6825442,"2021-04-24 00:00:00",519615,7.6100
Liechtenstein,38137,"2021-04-27 00:00:00",2903,7.6100
Montenegro,628062,"2020-12-30 00:00:00",47782,7.6100
Panama,4314768,"2021-02-09 00:00:00",328476,7.6100
"United States",331002647,"2021-01-24 00:00:00",25204112,7.6100
"San Marino",33938,"2021-01-07 00:00:00",2583,7.6100
Slovenia,2078932,"2021-01-25 00:00:00",158131,7.6100
Georgia,3989175,"2021-04-25 00:00:00",303751,7.6100
Belgium,11589616,"2021-03-31 00:00:00",882453,7.6100
Andorra,77265,"2020-11-15 00:00:00",5872,7.6000
Lithuania,2722291,"2021-03-17 00:00:00",206889,7.6000
Luxembourg,625976,"2021-01-07 00:00:00",47592,7.6000
Portugal,10196707,"2021-02-10 00:00:00",774889,7.6000
Switzerland,8654618,"2021-04-29 00:00:00",658143,7.6000
Panama,4314768,"2021-02-08 00:00:00",327654,7.5900
Slovenia,2078932,"2021-01-24 00:00:00",157830,7.5900
Serbia,6804596,"2021-03-14 00:00:00",516277,7.5900
Bahrain,1701583,"2021-03-11 00:00:00",129081,7.5900
Georgia,3989175,"2021-04-24 00:00:00",302785,7.5900
Lebanon,6825442,"2021-04-23 00:00:00",518104,7.5900
Netherlands,17134873,"2021-04-01 00:00:00",1301127,7.5900
Lithuania,2722291,"2021-03-16 00:00:00",206290,7.5800
Luxembourg,625976,"2021-01-06 00:00:00",47430,7.5800
Panama,4314768,"2021-02-07 00:00:00",327091,7.5800
Sweden,10099270,"2021-03-24 00:00:00",765984,7.5800
Switzerland,8654618,"2021-04-28 00:00:00",656077,7.5800
France,68147687,"2021-04-13 00:00:00",5167265,7.5800
Belgium,11589616,"2021-03-30 00:00:00",876842,7.5700
Estonia,1326539,"2021-03-25 00:00:00",100437,7.5700
Lebanon,6825442,"2021-04-22 00:00:00",516600,7.5700
Hungary,9660350,"2021-04-14 00:00:00",731675,7.5700
Panama,4314768,"2021-02-06 00:00:00",326464,7.5700
Slovenia,2078932,"2021-01-23 00:00:00",157293,7.5700
"United States",331002647,"2021-01-23 00:00:00",25073050,7.5700
Switzerland,8654618,"2021-04-27 00:00:00",653957,7.5600
Portugal,10196707,"2021-02-09 00:00:00",770502,7.5600
Georgia,3989175,"2021-04-23 00:00:00",301535,7.5600
Croatia,4105268,"2021-04-20 00:00:00",310306,7.5600
Czechia,10708982,"2021-01-08 00:00:00",809601,7.5600
Liechtenstein,38137,"2021-04-25 00:00:00",2884,7.5600
Liechtenstein,38137,"2021-04-26 00:00:00",2885,7.5600
Lebanon,6825442,"2021-04-21 00:00:00",515088,7.5500
Lithuania,2722291,"2021-03-15 00:00:00",205644,7.5500
Montenegro,628062,"2020-12-29 00:00:00",47404,7.5500
Bahrain,1701583,"2021-03-10 00:00:00",128428,7.5500
Panama,4314768,"2021-02-05 00:00:00",325487,7.5400
Spain,46754783,"2021-04-30 00:00:00",3524077,7.5400
Netherlands,17134873,"2021-03-31 00:00:00",1292806,7.5400
Lithuania,2722291,"2021-03-14 00:00:00",205385,7.5400
Hungary,9660350,"2021-04-13 00:00:00",728078,7.5400
Israel,8655541,"2021-02-01 00:00:00",652246,7.5400
Lithuania,2722291,"2021-03-13 00:00:00",204954,7.5300
Luxembourg,625976,"2021-01-05 00:00:00",47149,7.5300
Belgium,11589616,"2021-03-29 00:00:00",872936,7.5300
France,68147687,"2021-04-12 00:00:00",5128140,7.5300
Georgia,3989175,"2021-04-22 00:00:00",300264,7.5300
Switzerland,8654618,"2021-04-26 00:00:00",651822,7.5300
Serbia,6804596,"2021-03-13 00:00:00",512051,7.5300
Portugal,10196707,"2021-02-08 00:00:00",767919,7.5300
Panama,4314768,"2021-02-04 00:00:00",324489,7.5200
Spain,46754783,"2021-04-29 00:00:00",3514942,7.5200
"United States",331002647,"2021-01-22 00:00:00",24902437,7.5200
Lebanon,6825442,"2021-04-20 00:00:00",513006,7.5200
Liechtenstein,38137,"2021-04-24 00:00:00",2866,7.5200
Lithuania,2722291,"2021-03-12 00:00:00",204356,7.5100
Luxembourg,625976,"2021-01-04 00:00:00",46986,7.5100
Hungary,9660350,"2021-04-12 00:00:00",725241,7.5100
Sweden,10099270,"2021-03-23 00:00:00",758335,7.5100
Portugal,10196707,"2021-02-07 00:00:00",765414,7.5100
"San Marino",33938,"2021-01-05 00:00:00",2549,7.5100
"San Marino",33938,"2021-01-06 00:00:00",2549,7.5100
France,68147687,"2021-04-11 00:00:00",5119585,7.5100
Bahrain,1701583,"2021-03-09 00:00:00",127800,7.5100
Belgium,11589616,"2021-03-28 00:00:00",870757,7.5100
Croatia,4105268,"2021-04-19 00:00:00",308200,7.5100
Croatia,4105268,"2021-04-18 00:00:00",307790,7.5000
Georgia,3989175,"2021-04-21 00:00:00",299038,7.5000
Netherlands,17134873,"2021-03-30 00:00:00",1284585,7.5000
Spain,46754783,"2021-04-28 00:00:00",3504799,7.5000
Panama,4314768,"2021-02-03 00:00:00",323382,7.4900
Slovenia,2078932,"2021-01-22 00:00:00",155752,7.4900
Lebanon,6825442,"2021-04-19 00:00:00",511398,7.4900
Liechtenstein,38137,"2021-04-23 00:00:00",2855,7.4900
Lithuania,2722291,"2021-03-11 00:00:00",203992,7.4900
Lebanon,6825442,"2021-04-18 00:00:00",510403,7.4800
Liechtenstein,38137,"2021-04-22 00:00:00",2851,7.4800
Montenegro,628062,"2020-12-28 00:00:00",46969,7.4800
Bahrain,1701583,"2021-03-08 00:00:00",127255,7.4800
Spain,46754783,"2021-04-27 00:00:00",3496134,7.4800
Switzerland,8654618,"2021-04-23 00:00:00",646509,7.4700
Switzerland,8654618,"2021-04-24 00:00:00",646509,7.4700
Switzerland,8654618,"2021-04-25 00:00:00",646509,7.4700
"United States",331002647,"2021-01-21 00:00:00",24711684,7.4700
Panama,4314768,"2021-02-02 00:00:00",322201,7.4700
Portugal,10196707,"2021-02-06 00:00:00",761906,7.4700
Liechtenstein,38137,"2021-04-21 00:00:00",2849,7.4700
Lithuania,2722291,"2021-03-10 00:00:00",203386,7.4700
Belgium,11589616,"2021-03-27 00:00:00",866063,7.4700
Estonia,1326539,"2021-03-24 00:00:00",99008,7.4600
Georgia,3989175,"2021-04-20 00:00:00",297728,7.4600
Croatia,4105268,"2021-04-17 00:00:00",306225,7.4600
Spain,46754783,"2021-04-26 00:00:00",3488469,7.4600
Serbia,6804596,"2021-03-12 00:00:00",507959,7.4600
Netherlands,17134873,"2021-03-29 00:00:00",1278519,7.4600
Hungary,9660350,"2021-04-11 00:00:00",720164,7.4500
Lebanon,6825442,"2021-04-17 00:00:00",508503,7.4500
Lithuania,2722291,"2021-03-09 00:00:00",202900,7.4500
Cyprus,875899,"2021-04-29 00:00:00",65233,7.4500
Cyprus,875899,"2021-04-30 00:00:00",65233,7.4500
Switzerland,8654618,"2021-04-22 00:00:00",644396,7.4500
Panama,4314768,"2021-02-01 00:00:00",321103,7.4400
Liechtenstein,38137,"2021-04-20 00:00:00",2836,7.4400
Lithuania,2722291,"2021-03-08 00:00:00",202430,7.4400
Bahrain,1701583,"2021-03-07 00:00:00",126602,7.4400
Belgium,11589616,"2021-03-26 00:00:00",860731,7.4300
Panama,4314768,"2021-01-31 00:00:00",320379,7.4300
Lebanon,6825442,"2021-04-16 00:00:00",506808,7.4300
Lithuania,2722291,"2021-03-07 00:00:00",202214,7.4300
Montenegro,628062,"2020-12-27 00:00:00",46694,7.4300
Israel,8655541,"2021-01-31 00:00:00",643435,7.4300
Netherlands,17134873,"2021-03-28 00:00:00",1271580,7.4200
Czechia,10708982,"2021-01-07 00:00:00",794740,7.4200
Georgia,3989175,"2021-04-19 00:00:00",295936,7.4200
Spain,46754783,"2021-04-23 00:00:00",3468617,7.4200
Spain,46754783,"2021-04-24 00:00:00",3468617,7.4200
Spain,46754783,"2021-04-25 00:00:00",3468617,7.4200
Switzerland,8654618,"2021-04-21 00:00:00",642131,7.4200
Slovenia,2078932,"2021-01-21 00:00:00",154306,7.4200
Portugal,10196707,"2021-02-05 00:00:00",755774,7.4100
"United States",331002647,"2021-01-20 00:00:00",24517866,7.4100
Lithuania,2722291,"2021-03-06 00:00:00",201799,7.4100
Luxembourg,625976,"2020-12-30 00:00:00",46415,7.4100
Luxembourg,625976,"2020-12-31 00:00:00",46415,7.4100
Luxembourg,625976,"2021-01-01 00:00:00",46415,7.4100
Luxembourg,625976,"2021-01-02 00:00:00",46415,7.4100
Luxembourg,625976,"2021-01-03 00:00:00",46415,7.4100
Bahrain,1701583,"2021-03-06 00:00:00",126126,7.4100
Andorra,77265,"2020-11-13 00:00:00",5725,7.4100
Andorra,77265,"2020-11-14 00:00:00",5725,7.4100
Georgia,3989175,"2021-04-18 00:00:00",295358,7.4000
Croatia,4105268,"2021-04-16 00:00:00",303598,7.4000
Serbia,6804596,"2021-03-11 00:00:00",503291,7.4000
Panama,4314768,"2021-01-30 00:00:00",319453,7.4000
Lebanon,6825442,"2021-04-15 00:00:00",504800,7.4000
Liechtenstein,38137,"2021-04-19 00:00:00",2823,7.4000
Lithuania,2722291,"2021-03-05 00:00:00",201335,7.4000
Hungary,9660350,"2021-04-10 00:00:00",713868,7.3900
Spain,46754783,"2021-04-22 00:00:00",3456886,7.3900
Switzerland,8654618,"2021-04-20 00:00:00",639445,7.3900
Panama,4314768,"2021-01-29 00:00:00",318253,7.3800
Poland,37846605,"2021-04-30 00:00:00",2792142,7.3800
Bahrain,1701583,"2021-03-05 00:00:00",125514,7.3800
Georgia,3989175,"2021-04-17 00:00:00",294540,7.3800
Israel,8655541,"2021-01-30 00:00:00",638789,7.3800
Montenegro,628062,"2020-12-26 00:00:00",46327,7.3800
Netherlands,17134873,"2021-03-27 00:00:00",1263882,7.3800
Liechtenstein,38137,"2021-04-18 00:00:00",2813,7.3800
Lithuania,2722291,"2021-03-04 00:00:00",200898,7.3800
Spain,46754783,"2021-04-21 00:00:00",3446072,7.3700
Sweden,10099270,"2021-03-19 00:00:00",744272,7.3700
Sweden,10099270,"2021-03-20 00:00:00",744272,7.3700
Sweden,10099270,"2021-03-21 00:00:00",744272,7.3700
Sweden,10099270,"2021-03-22 00:00:00",744272,7.3700
